Date,Portfolio,Cash,QQQ,QQQ_holdings,BND,BND_holdings,GLD,GLD_holdings
2014-09-11,174921902.33158696,-59518.913817594665,107369185.3734616,1176092.8293389254,51147079.53463207,883542.2888335376,16465156.337310888,137818.33237696174
2014-09-12,174142615.05133215,-59518.913817594665,106821516.90169394,1176092.8293389254,51065683.25520043,883542.2888335376,16314933.808255374,137818.33237696174
2014-09-15,173172668.60985452,-59518.913817594665,105790668.01941091,1176092.8293389254,51090752.63517611,883542.2888335376,16350766.869085107,137818.33237696174
2014-09-16,174103483.01363406,-59518.913817594665,106714120.54645136,1176092.8293389254,51071928.69229305,883542.2888335376,16376952.688707266,137818.33237696174
2014-09-17,174024192.49390692,-59518.913817594665,106875201.62000094,1176092.8293389254,51009342.87395904,883542.2888335376,16199166.913764535,137818.33237696174
2014-09-18,174868888.0215107,-59518.913817594665,107680562.12336792,1176092.8293389254,51015601.792837076,883542.2888335376,16232243.019123284,137818.33237696174
2014-09-19,174813507.19212687,-59518.913817594665,107613830.84306553,1176092.8293389254,51122047.22956628,883542.2888335376,16137148.033312643,137818.33237696174
2014-09-22,173842037.63416958,-59518.913817594665,106612834.71990122,1176092.8293389254,51184649.90013206,883542.2888335376,16104071.927953893,137818.33237696174
2014-09-23,173679779.8186677,-59518.913817594665,106322167.36826545,1176092.8293389254,51209695.68698326,883542.2888335376,16207435.677236615,137818.33237696174
2014-09-24,174713668.8755821,-59518.913817594665,107463140.360156,1176092.8293389254,51178411.203932144,883542.2888335376,16131636.225311542,137818.33237696174
2014-09-25,172625403.89692736,-59518.913817594665,105202792.08938925,1176092.8293389254,51303636.7677418,883542.2888335376,16178493.953613905,137818.33237696174
2014-09-26,173649227.52274197,-59518.913817594665,106322167.36826545,1176092.8293389254,51253565.41671752,883542.2888335376,16133013.651576605,137818.33237696174
2014-09-29,173567779.47605315,-59518.913817594665,106182271.255425,1176092.8293389254,51316147.864605166,883542.2888335376,16128879.269840563,137818.33237696174
2014-09-30,173532235.18853244,-60757.5474575667,104155795.641594,1152011.8569189492,52077897.820797004,896876.477715079,17359299.273599003,149378.70588038285
2014-10-01,172173605.80927718,-60757.5474575667,102489952.32426248,1152011.8569189492,52301460.04827434,896876.477715079,17442950.98419791,149378.70588038285
2014-10-02,172130915.4152717,-60757.5474575667,102489952.32426248,1152011.8569189492,52263250.83309823,896876.477715079,17438469.80536855,149378.70588038285
2014-10-03,172793095.9366528,-60757.5474575667,103502137.5467231,1152011.8569189492,52231422.36526307,896876.477715079,17120293.572124206,149378.70588038285
2014-10-06,172904730.2676355,-60757.5474575667,103280659.68125603,1152011.8569189492,52352417.07288328,896876.477715079,17332411.06095377,149378.70588038285
2014-10-07,171622309.08392328,-60757.5474575667,101815217.84059083,1152011.8569189492,52486142.48337512,896876.477715079,17381706.307414874,149378.70588038285
2014-10-08,173910286.63380697,-60757.5474575667,103797268.51400429,1152011.8569189492,52626258.90514461,896876.477715079,17547516.762115628,149378.70588038285
2014-10-09,172176548.8927219,-60757.5474575667,102120922.15888426,1152011.8569189492,52543473.41270049,896876.477715079,17572910.868594714,149378.70588038285
2014-10-10,169662250.61921844,-60757.5474575667,99569510.15664992,1152011.8569189492,52588056.53259301,896876.477715079,17565441.47743306,149378.70588038285
2014-10-13,168393638.18670863,-60757.5474575667,98009145.46400471,1152011.8569189492,52740886.550672896,896876.477715079,17704363.71948858,149378.70588038285
2014-10-14,168484661.26704746,-60757.5474575667,98019657.2909462,1152011.8569189492,52810941.340245396,896876.477715079,17714820.183313444,149378.70588038285
2014-10-15,168032828.9284511,-60757.5474575667,97387058.00657013,1152011.8569189492,52931956.57573909,896876.477715079,17774571.89359941,149378.70588038285
2014-10-16,167366542.3457015,-60757.5474575667,96775552.68930072,1152011.8569189492,52842817.70645203,896876.477715079,17808929.497406296,149378.70588038285
2014-10-17,168569708.8685588,-60757.5474575667,98051289.45245326,1152011.8569189492,52804605.069963686,896876.477715079,17774571.89359941,149378.70588038285
2014-10-20,170200775.30161938,-60757.5474575667,99516775.23888324,1152011.8569189492,52849188.18985621,896876.477715079,17895569.4203375,149378.70588038285
2014-10-21,172771925.3432584,-60757.5474575667,102131477.93159054,1152011.8569189492,52772773.18081627,896876.477715079,17928431.778309155,149378.70588038285
2014-10-22,172130400.6779184,-60757.5474575667,101604295.74783005,1152011.8569189492,52760008.26482218,896876.477715079,17826854.212723732,149378.70588038285
2014-10-23,173377472.47485316,-60757.5474575667,103133072.22473301,1152011.8569189492,52600794.078089125,896876.477715079,17704363.71948858,149378.70588038285
2014-10-24,174240143.81573465,-60757.5474575667,103976540.8669521,1152011.8569189492,52645390.883230634,896876.477715079,17678969.613009494,149378.70588038285
2014-10-27,174251494.3935975,-60757.5474575667,104050343.38436659,1152011.8569189492,52626258.90514461,896876.477715079,17635649.651543897,149378.70588038285
2014-10-28,175796557.78305244,-60757.5474575667,105621246.27141215,1152011.8569189492,52594444.12255843,896876.477715079,17641624.9365394,149378.70588038285
2014-10-29,175064793.2205948,-60757.5474575667,105231148.50638613,1152011.8569189492,52505226.563089676,896876.477715079,17389175.69857653,149378.70588038285
2014-10-30,175142214.2080808,-60757.5474575667,105452564.84778248,1152011.8569189492,52543473.41270049,896876.477715079,17206933.495055404,149378.70588038285
2014-10-31,176068461.12913057,-61645.537333262335,105678063.99987829,1138763.0290253402,52839031.99993914,903454.8319123307,17613010.666646384,156337.74271365587
2014-11-03,176277522.85660356,-61645.537333262335,105990669.53383948,1138763.0290253402,52815220.77620836,903454.8319123307,17533278.08388897,156337.74271365587
2014-11-04,175921313.411592,-61645.537333262335,105636361.25223333,1138763.0290253402,52802376.018523514,903454.8319123307,17544221.67816843,156337.74271365587
2014-11-05,175616134.49896303,-61645.537333262335,105646786.93914457,1138763.0290253402,52866672.18148798,903454.8319123307,17164320.915663756,156337.74271365587
2014-11-06,175841591.59005082,-61645.537333262335,105980287.28729036,1138763.0290253402,52744559.10011164,903454.8319123307,17178390.73998207,156337.74271365587
2014-11-07,176410876.53802362,-61645.537333262335,105886482.16930647,1138763.0290253402,52924564.92084674,903454.8319123307,17661474.985203676,156337.74271365587
2014-11-10,176284292.6687016,-61645.537333262335,106261650.51280755,1138763.0290253402,52815220.77620836,903454.8319123307,17269066.91701895,156337.74271365587
2014-11-11,176890523.7349981,-61645.537333262335,106595116.10866363,1138763.0290253402,52840972.32689825,903454.8319123307,17516080.83676948,156337.74271365587
2014-11-12,176987292.58638903,-61645.537333262335,106782735.03270386,1138763.0290253402,52834544.7784458,903454.8319123307,17431658.31257263,156337.74271365587
2014-11-13,177511036.41714644,-61645.537333262335,107241308.87149486,1138763.0290253402,52873137.640413865,903454.8319123307,17458235.442570996,156337.74271365587
2014-11-14,178295110.4476469,-61645.537333262335,107574809.21964067,1138763.0290253402,52885965.16606533,903454.8319123307,17895981.59927416,156337.74271365587
2014-11-17,177906382.908808,-61645.537333262335,107251743.24647856,1138763.0290253402,52885965.16606533,903454.8319123307,17830320.033597376,156337.74271365587
2014-11-18,178942340.47935605,-61645.537333262335,108054208.36803691,1138763.0290253402,52963119.87234135,903454.8319123307,17986657.776311032,156337.74271365587
2014-11-19,178103326.5624932,-61645.537333262335,107564400.90887427,1138763.0290253402,52828096.5515533,903454.8319123307,17772474.63939889,156337.74271365587
2014-11-20,178831562.63739815,-61645.537333262335,108043817.43341537,1138763.0290253402,52892437.51780456,903454.8319123307,17956953.2235115,156337.74271365587
2014-11-21,179238528.45484167,-61645.537333262335,108252218.22669867,1138763.0290253402,53008143.72916852,903454.8319123307,18039812.036307767,156337.74271365587
2014-11-24,180045330.61219862,-61645.537333262335,109096394.78397444,1138763.0290253402,53014543.706367545,903454.8319123307,17996037.659189913,156337.74271365587
2014-11-25,180350758.45835757,-61645.537333262335,109263188.39840947,1138763.0290253402,53110967.272374175,903454.8319123307,18038248.324907176,156337.74271365587
2014-11-26,181102171.03454745,-61645.537333262335,109971822.33776662,1138763.0290253402,53188139.210683584,903454.8319123307,18003855.023430523,156337.74271365587
2014-11-28,181226009.22244334,-61645.537333262335,110482498.54689658,1138763.0290253402,53278131.7818311,903454.8319123307,17527024.431048945,156337.74271365587
2014-12-01,180594381.43925712,-61645.537333262335,109231911.33767574,1138763.0290253402,53198261.30709368,903454.8319123307,18225854.331820957,156337.74271365587
2014-12-02,180691043.4988294,-61645.537333262335,109669633.80264427,1138763.0290253402,53082327.63288905,903454.8319123307,18000727.600629352,156337.74271365587
2014-12-03,181062144.05671254,-61645.537333262335,109867643.66130605,1138763.0290253402,53069376.036597215,903454.8319123307,18186769.896142542,156337.74271365587
2014-12-04,181029893.43959746,-61645.537333262335,109815532.60289468,1138763.0290253402,53159589.17777205,903454.8319123307,18116417.196264006,156337.74271365587
2014-12-05,180659041.16107452,-61645.537333262335,109825940.91366109,1138763.0290253402,53005017.83831257,903454.8319123307,17889727.946434133,156337.74271365587
2014-12-08,180197966.49127975,-61645.537333262335,109044283.72556308,1138763.0290253402,53114544.64250482,903454.8319123307,18100783.660545107,156337.74271365587
2014-12-09,180937973.82900667,-61645.537333262335,109388209.76062012,1138763.0290253402,53133851.41270888,903454.8319123307,18477558.193010926,156337.74271365587
2014-12-10,179324101.83474794,-61645.537333262335,107668596.96147974,1138763.0290253402,53275550.4232301,903454.8319123307,18441599.987371366,156337.74271365587
2014-12-11,179741040.15193412,-61645.537333262335,108179273.17060968,1138763.0290253402,53224023.19700359,903454.8319123307,18399389.3216541,156337.74271365587
2014-12-12,178699966.90205088,-61645.537333262335,107001596.26518811,1138763.0290253402,53404401.229659796,903454.8319123307,18355614.94453625,156337.74271365587
2014-12-15,177026460.6049623,-61645.537333262335,105896864.41585557,1138763.0290253402,53307767.43284587,903454.8319123307,17883474.29359411,156337.74271365587
2014-12-16,175537666.09430307,-61645.537333262335,104198111.67861012,1138763.0290253402,53430176.90519641,903454.8319123307,17971023.047829818,156337.74271365587
2014-12-17,177199296.0305012,-61645.537333262335,106094909.02680705,1138763.0290253402,53301319.20595337,903454.8319123307,17864713.335074037,156337.74271365587
2014-12-18,179806505.43148735,-61645.537333262335,108648264.00823952,1138763.0290253402,53217595.64855115,903454.8319123307,18002291.312029935,156337.74271365587
2014-12-19,180341080.702004,-61645.537333262335,109126307.81733726,1138763.0290253402,53333536.215569146,903454.8319123307,17942882.206430864,156337.74271365587
2014-12-22,180240231.92774627,-61645.537333262335,109398296.61270675,1138763.0290253402,53307767.43284587,903454.8319123307,17595813.419526894,156337.74271365587
2014-12-23,179650564.48466724,-61645.537333262335,109011234.29805443,1138763.0290253402,53075458.94438196,903454.8319123307,17625516.779564112,156337.74271365587
2014-12-24,179768815.43413296,-61645.537333262335,109105378.25086297,1138763.0290253402,53094875.99959968,903454.8319123307,17630206.72100355,156337.74271365587
2014-12-26,180910272.06902066,-61645.537333262335,109879502.88016759,1138763.0290253402,53140151.44411427,903454.8319123307,17952263.282072056,156337.74271365587
2014-12-29,180798563.22297794,-61645.537333262335,109858547.24947599,1138763.0290253402,53230750.582836926,903454.8319123307,17770910.927998308,156337.74271365587
2014-12-30,180344368.2424113,-61645.537333262335,109126307.81733726,1138763.0290253402,53269598.47889907,903454.8319123307,18010107.48350823,156337.74271365587
2014-12-31,178948015.1003137,-62653.734092042,107406401.30064343,1132430.4196032267,53703200.650321715,910144.9447371229,17901066.883440573,157607.55938415666
2015-01-02,178886852.25721294,-62653.734092042,107083905.03696752,1132430.4196032267,53885730.29120483,910144.9447371229,17979870.66313265,157607.55938415666
2015-01-05,177743631.296888,-62653.734092042,105513136.47238618,1132430.4196032267,54042192.70092841,910144.9447371229,18250955.85766544,157607.55938415666
2015-01-06,176693390.77427047,-62653.734092042,104098384.66590114,1132430.4196032267,54198662.05450686,910144.9447371229,18458997.78795452,157607.55938415666
2015-01-07,177959245.99664775,-62653.734092042,105440363.78695896,1132430.4196032267,54231287.756585464,910144.9447371229,18350248.187195368,157607.55938415666
2015-01-08,179815312.49222445,-62653.734092042,107458421.28627293,1132430.4196032267,54146524.12026035,910144.9447371229,18273020.8197832,157607.55938415666
2015-01-09,179407247.77977216,-62653.734092042,106751023.78363429,1132430.4196032267,54237814.98015765,910144.9447371229,18481062.75007228,157607.55938415666
2015-01-12,178570785.9935246,-62653.734092042,105637963.70247672,1132430.4196032267,54309524.169338405,910144.9447371229,18685951.855801534,157607.55938415666
2015-01-13,178528647.4432761,-62653.734092042,105606722.33592029,1132430.4196032267,54361669.047439784,910144.9447371229,18622909.794008072,157607.55938415666
2015-01-14,178040061.55898577,-62653.734092042,105024203.90192287,1132430.4196032267,54485547.41821393,910144.9447371229,18592963.972941,157607.55938415666
2015-01-15,177386652.12384552,-62653.734092042,103661480.72082579,1132430.4196032267,54726766.52040777,910144.9447371229,19061058.616703983,157607.55938415666
2015-01-16,178689831.79569846,-62653.734092042,104878606.69251771,1132430.4196032267,54563801.19060404,910144.9447371229,19310077.646668762,157607.55938415666
2015-01-20,179728090.72847837,-62653.734092042,105710788.22645466,1132430.4196032267,54505097.841583595,910144.9447371229,19574858.39453216,157607.55938415666
2015-01-21,180169415.1828036,-62653.734092042,106251714.86327212,1132430.4196032267,54400766.42225165,910144.9447371229,19579587.631371893,157607.55938415666
2015-01-22,182306180.42927706,-62653.734092042,108217804.2155073,1132430.4196032267,54413834.757105745,910144.9447371229,19737195.19075605,157607.55938415666
2015-01-23,182563846.6138717,-62653.734092042,108457047.76675572,1132430.4196032267,54589864.94983614,910144.9447371229,19579587.631371893,157607.55938415666
2015-01-26,182178385.73901463,-62653.734092042,108332237.81618208,1132430.4196032267,54524648.26495325,910144.9447371229,19384153.391971353,157607.55938415666
2015-01-27,179624551.71406525,-62653.734092042,105523547.38131885,1132430.4196032267,54557277.438959286,910144.9447371229,19606380.62787914,157607.55938415666
2015-01-28,179124701.38944998,-62653.734092042,104982568.90595068,1132430.4196032267,54752861.52698677,910144.9447371229,19451924.690604556,157607.55938415666
2015-01-29,179655877.78510353,-62653.734092042,105991666.77367528,1132430.4196032267,54694175.53760348,910144.9447371229,19032689.20791683,157607.55938415666
2015-01-30,179557934.42610547,-62653.734092042,105169827.03060341,1132430.4196032267,54994108.40460006,910144.9447371229,19456652.72499404,157607.55938415666
2015-02-02,180245699.964064,-62653.734092042,106085287.19624318,1132430.4196032267,54928749.370692454,910144.9447371229,19294317.1312204,157607.55938415666
2015-02-03,180879414.62480402,-62653.734092042,107104752.77410817,1132430.4196032267,54758920.04035563,910144.9447371229,19078395.544432264,157607.55938415666
2015-02-04,180888893.87944478,-62653.734092042,107011115.07202338,1132430.4196032267,54778505.1829996,910144.9447371229,19161927.358513825,157607.55938415666
2015-02-05,181730211.28881016,-62653.734092042,107936908.38876978,1132430.4196032267,54660931.83244198,910144.9447371229,19195024.80169047,157607.55938415666
2015-02-06,180225564.5652958,-62653.734092042,107281539.51151907,1132430.4196032267,54308118.03872844,910144.9447371229,18698560.749140326,157607.55938415666
2015-02-09,179946251.8574775,-62653.734092042,106938290.54804546,1132430.4196032267,54288522.48030217,910144.9447371229,18782092.56322189,157607.55938415666
2015-02-10,181402391.85648113,-62653.734092042,108602722.73398696,1132430.4196032267,54190555.103953116,910144.9447371229,18671767.75263308,157607.55938415666
2015-02-11,181577009.98195636,-62653.734092042,108997991.68309008,1132430.4196032267,54190555.103953116,910144.9447371229,18451116.92900521,157607.55938415666
2015-02-12,182914835.7051593,-62653.734092042,110267137.64041153,1132430.4196032267,54216681.357879,910144.9447371229,18493670.44096082,157607.55938415666
2015-02-13,183838161.18713495,-62653.734092042,111213752.77502324,1132430.4196032267,54092521.76098285,910144.9447371229,18594540.385220915,157607.55938415666
2015-02-17,183416143.8757854,-62653.734092042,111317784.10652381,1132430.4196032267,53876960.20251157,910144.9447371229,18284053.300842088,157607.55938415666
2015-02-18,183774381.45905864,-62653.734092042,111473792.22486164,1132430.4196032267,54027180.0867124,910144.9447371229,18336062.881576665,157607.55938415666
2015-02-19,184216956.82656676,-62653.734092042,112025138.41037022,1132430.4196032267,53981451.33050538,910144.9447371229,18273020.8197832,157607.55938415666
2015-02-20,184875043.19775742,-62653.734092042,112774136.34994727,1132430.4196032267,53994561.328488655,910144.9447371229,18168999.25341354,157607.55938415666
2015-02-23,185124157.516201,-62653.734092042,112888535.39158826,1132430.4196032267,54105635.23089355,910144.9447371229,18192640.627811212,157607.55938415666
2015-02-24,185402706.1744052,-62653.734092042,112971753.54498194,1132430.4196032267,54327758.73221133,910144.9447371229,18165847.63130397,157607.55938415666
2015-02-25,185243447.31482327,-62653.734092042,112690909.55679512,1132430.4196032267,54379997.352353364,910144.9447371229,18235194.139766827,157607.55938415666
2015-02-26,185723624.10602552,-62653.734092042,113263025.72161831,1132430.4196032267,54229742.74887822,910144.9447371229,18293509.369621053,157607.55938415666
2015-02-27,185284229.32760936,-62653.734092042,112763699.52173924,1132430.4196032267,54275488.8647224,910144.9447371229,18307694.675239757,157607.55938415666
2015-03-02,186052561.27993625,-62653.734092042,113783130.54057045,1132430.4196032267,54100041.955800585,910144.9447371229,18232042.517657254,157607.55938415666
2015-03-03,185423578.41882408,-62653.734092042,113252666.65123634,1132430.4196032267,54034620.4271992,910144.9447371229,18198945.074480608,157607.55938415666
2015-03-04,184929935.65617448,-62653.734092042,112815762.70616102,1132430.4196032267,54034620.4271992,910144.9447371229,18142206.256906293,157607.55938415666
2015-03-05,185142912.84013194,-62653.734092042,113013371.26143722,1132430.4196032267,54067325.983608745,910144.9447371229,18124869.329178017,157607.55938415666
2015-03-06,183054326.32317463,-62653.734092042,111733874.87349229,1132430.4196032267,53753123.494866595,910144.9447371229,17629981.688907783,157607.55938415666
2015-03-09,183459588.14727557,-62653.734092042,112056336.57813437,1132430.4196032267,53818586.68659717,910144.9447371229,17647318.61663606,157607.55938415666
2015-03-10,181501890.38444102,-62653.734092042,109975848.18425824,1132430.4196032267,54028061.95628013,910144.9447371229,17560633.977994677,157607.55938415666
2015-03-11,180820564.6317225,-62653.734092042,109341266.56583907,1132430.4196032267,54086914.598180145,910144.9447371229,17455037.20179535,157607.55938415666
2015-03-12,181572910.97249734,-62653.734092042,110059031.77861813,1132430.4196032267,54126223.76056538,910144.9447371229,17450309.167405866,157607.55938415666
2015-03-13,181067323.67565843,-62653.734092042,109580553.31587975,1132430.4196032267,54073898.34223754,910144.9447371229,17475525.751633197,157607.55938415666
2015-03-16,182575720.07749668,-62653.734092042,110995261.92357254,1132430.4196032267,54178618.617441855,910144.9447371229,17464493.27057432,157607.55938415666
2015-03-17,182703844.47174448,-62653.734092042,111172135.05856796,1132430.4196032267,54224434.17183468,910144.9447371229,17369928.975433875,157607.55938415666
2015-03-18,184470337.83090252,-62653.734092042,112264407.88089398,1132430.4196032267,54558221.803220786,910144.9447371229,17710361.88087978,157607.55938415666
2015-03-19,184460526.36062557,-62653.734092042,112430844.18768138,1132430.4196032267,54394582.91949525,910144.9447371229,17697752.987540983,157607.55938415666
2015-03-20,185534059.94309217,-62653.734092042,113158596.96122903,1132430.4196032267,54538626.24479453,910144.9447371229,17899490.47116066,157607.55938415666
2015-03-23,185454730.7372517,-62653.734092042,112939639.56282201,1132430.4196032267,54564776.802212425,910144.9447371229,18012968.106309295,157607.55938415666
2015-03-24,185183859.8429039,-62653.734092042,112533000.6915982,1132430.4196032267,54656414.85485293,910144.9447371229,18057098.030544817,157607.55938415666
2015-03-25,182548690.09632903,-62653.734092042,109957661.49272028,1132430.4196032267,54571366.52047839,910144.9447371229,18082315.817222405,157607.55938415666
2015-03-26,182114749.21925044,-62653.734092042,109582298.54708672,1132430.4196032267,54394582.91949525,910144.9447371229,18200521.486760523,157607.55938415666
2015-03-27,182538861.0081136,-62653.734092042,110020221.9836592,1132430.4196032267,54446967.36058943,910144.9447371229,18134325.397956986,157607.55938415666
2015-03-30,183659467.2978603,-62653.734092042,111281834.07161196,1132430.4196032267,54512427.08039257,910144.9447371229,17927859.87994782,157607.55938415666
2015-03-31,182462151.94180235,-63884.11261904749,109515621.63265283,1126382.4967144954,54757810.81632642,913254.4753235977,18252603.60544214,160589.5039358245
2015-04-01,182421176.1438236,-63884.11261904749,108945254.71455106,1126382.4967144954,54975659.13195041,913254.4753235977,18564146.409941174,160589.5039358245
2015-04-02,182369958.67456144,-63884.11261904749,109017836.39917669,1126382.4967144954,54903248.57031405,913254.4753235977,18512757.81768974,160589.5039358245
2015-04-06,183534355.77721807,-63884.11261904749,109909707.6962998,1126382.4967144954,54949342.58720174,913254.4753235977,18739189.606335577,160589.5039358245
2015-04-07,183287449.51400614,-63884.11261904749,109723011.37869482,1126382.4967144954,54982274.84792575,913254.4753235977,18646047.400004636,160589.5039358245
2015-04-08,184016347.51075163,-63884.11261904749,110594189.24738096,1126382.4967144954,54942772.16048795,913254.4753235977,18543270.215501763,160589.5039358245
2015-04-09,184464176.57552445,-63884.11261904749,111289008.91906413,1126382.4967144954,54824253.6468065,913254.4753235977,18414798.122272834,160589.5039358245
2015-04-10,185102918.64538795,-63884.11261904749,111745304.17226885,1126382.4967144954,54797933.61826848,913254.4753235977,18623564.967469677,160589.5039358245
2015-04-13,184702847.25888398,-63884.11261904749,111465332.74160127,1126382.4967144954,54811123.24474697,913254.4753235977,18490275.385154776,160589.5039358245
2015-04-14,184367611.13998738,-63884.11261904749,111143802.58173057,1126382.4967144954,54909829.44839589,913254.4753235977,18377863.222479973,160589.5039358245
2015-04-15,185274175.37207264,-63884.11261904749,111838673.8151125,1126382.4967144954,54962539.18125892,913254.4753235977,18536846.48832025,160589.5039358245
2015-04-16,185041198.27346542,-63884.11261904749,111683129.35717693,1126382.4967144954,54949342.58720174,913254.4753235977,18472610.441705782,160589.5039358245
2015-04-17,183482562.59088686,-63884.11261904749,109940807.99427047,1126382.4967144954,55041492.29929427,913254.4753235977,18564146.409941174,160589.5039358245
2015-04-20,184930987.13080636,-63884.11261904749,111589768.30794974,1126382.4967144954,54982274.84792575,913254.4753235977,18422828.087549895,160589.5039358245
2015-04-21,185448237.91949815,-63884.11261904749,112066842.92575602,1126382.4967144954,54916462.58331798,913254.4753235977,18528816.52304318,160589.5039358245
2015-04-22,185607118.86072457,-63884.11261904749,112678699.82412925,1126382.4967144954,54712399.62215129,913254.4753235977,18279903.527063064,160589.5039358245
2015-04-23,186270891.87432826,-63884.11261904749,113103920.5602127,1126382.4967144954,54817662.31735661,913254.4753235977,18413193.109377965,160589.5039358245
2015-04-24,187632783.20224935,-63884.11261904749,114638774.83452909,1126382.4967144954,54903248.57031405,913254.4753235977,18154643.91002523,160589.5039358245
2015-04-27,187669093.0028511,-63884.11261904749,114348405.12794425,1126382.4967144954,54863784.204559095,913254.4753235977,18520787.7829668,160589.5039358245
2015-04-28,187430351.3415966,-63884.11261904749,114120236.01730074,1126382.4967144954,54692622.15001227,913254.4753235977,18681377.286902625,160589.5039358245
2015-04-29,186411930.82964346,-63884.11261904749,113404671.35548182,1126382.4967144954,54521449.644097395,913254.4753235977,18549693.94268328,160589.5039358245
2015-04-30,184295249.62338477,-64525.921440688915,110615865.32689527,1116240.6039447647,55307932.66344764,925423.1079566148,18435977.554482546,162474.4633484574
2015-05-01,185523554.89893627,-64525.921440688915,112075259.3037599,1116240.6039447647,55140208.9036739,925423.1079566148,18372612.612943187,162474.4633484574
2015-05-04,185794032.8618266,-64525.921440688915,112260266.10063565,1116240.6039447647,55059956.66248899,925423.1079566148,18538336.02014263,162474.4633484574
2015-05-05,183929773.30994672,-64525.921440688915,110430875.56249948,1116240.6039447647,54973095.870057076,925423.1079566148,18590327.79883087,162474.4633484574
2015-05-06,183005769.45042717,-64525.921440688915,109670349.78541452,1116240.6039447647,54819365.85875723,925423.1079566148,18580579.72769613,162474.4633484574
2015-05-07,183624389.07939765,-64525.921440688915,110328076.02995081,1116240.6039447647,54932985.635405116,925423.1079566148,18427853.33548241,162474.4633484574
2015-05-08,185237961.93119746,-64525.921440688915,111705254.2262484,1116240.6039447647,55080018.84023297,925423.1079566148,18517214.786156774,162474.4633484574
2015-05-11,184447445.4986884,-64525.921440688915,111273600.08767155,1116240.6039447647,54792645.706840254,925423.1079566148,18445725.62561728,162474.4633484574
2015-05-12,184034622.02943543,-64525.921440688915,110770034.81887843,1116240.6039447647,54725787.07859932,925423.1079566148,18603326.05339837,162474.4633484574
2015-05-13,184567042.36183578,-64525.921440688915,110996140.9897977,1116240.6039447647,54699028.09438335,925423.1079566148,18936399.19909542,162474.4633484574
2015-05-14,186400253.16755337,-64525.921440688915,112619975.04403633,1116240.6039447647,54806046.380202234,925423.1079566148,19038757.66475551,162474.4633484574
2015-05-15,186677668.78905076,-64525.921440688915,112619975.04403633,1116240.6039447647,55026596.18744402,925423.1079566148,19095623.47901111,162474.4633484574
2015-05-18,186968757.50998288,-64525.921440688915,113113261.21119861,1116240.6039447647,54826023.83293022,925423.1079566148,19093998.38729473,162474.4633484574
2015-05-19,186460303.43387088,-64525.921440688915,112989946.05658802,1116240.6039447647,54705717.840437345,925423.1079566148,18829165.458286185,162474.4633484574
2015-05-20,186563119.17374936,-64525.921440688915,113061891.25176415,1116240.6039447647,54705717.840437345,925423.1079566148,18860036.00298856,162474.4633484574
2015-05-21,187259343.04727194,-64525.921440688915,113647680.81736428,1116240.6039447647,54879517.08989917,925423.1079566148,18796671.061449204,162474.4633484574
2015-05-22,187098275.20585933,-64525.921440688915,113534653.28062451,1116240.6039447647,54846100.1315102,925423.1079566148,18782047.715165317,162474.4633484574
2015-05-26,185652162.88441852,-64525.921440688915,112229411.76326312,1116240.6039447647,54979810.32757406,925423.1079566148,18507466.715022035,162474.4633484574
2015-05-27,187484463.73195517,-64525.921440688915,114038235.58189757,1116240.6039447647,55006537.539909035,925423.1079566148,18504216.53158927,162474.4633484574
2015-05-28,187255327.70597416,-64525.921440688915,113781292.10608567,1116240.6039447647,55013223.75575403,925423.1079566148,18525337.765575126,162474.4633484574
2015-05-29,186610007.5375877,-64525.921440688915,113102982.10956775,1116240.6039447647,55033215.32931802,925423.1079566148,18538336.02014263,162474.4633484574
2015-06-01,186790577.48222223,-64525.921440688915,113483274.8049501,1116240.6039447647,54849739.776988655,925423.1079566148,18522088.821724143,162474.4633484574
2015-06-02,186351545.41083124,-64525.921440688915,113123548.82906947,1116240.6039447647,54695695.57708786,925423.1079566148,18596826.92611462,162474.4633484574
2015-06-03,186316380.033229,-64525.921440688915,113462708.08544838,1116240.6039447647,54454599.953469165,925423.1079566148,18463597.915752154,162474.4633484574
2015-06-04,185457091.36276567,-64525.921440688915,112599399.80829471,1116240.6039447647,54588599.62667099,925423.1079566148,18333617.849240676,162474.4633484574
2015-06-05,184878025.91600838,-64525.921440688915,112332194.26333183,1116240.6039447647,54374224.154969275,925423.1079566148,18236133.419147957,162474.4633484574
2015-06-08,183857841.80159163,-64525.921440688915,111191375.79086456,1116240.6039447647,54441241.642615184,925423.1079566148,18289750.289552577,162474.4633484574
2015-06-09,183552738.1629001,-64525.921440688915,111006394.5427087,1116240.6039447647,54280500.63624239,925423.1079566148,18330368.905389693,162474.4633484574
2015-06-10,185115923.7105767,-64525.921440688915,112527471.64559847,1116240.6039447647,54166633.74496454,925423.1079566148,18486344.241454396,162474.4633484574
2015-06-11,185450399.2394343,-64525.921440688915,112691894.6904926,1116240.6039447647,54421172.40445321,925423.1079566148,18401858.065929186,162474.4633484574
2015-06-12,184480381.4222199,-64525.921440688915,111766945.86851354,1116240.6039447647,54380977.44478526,925423.1079566148,18396984.030361813,162474.4633484574
2015-06-15,184013254.16305292,-64525.921440688915,111211933.99412629,1116240.6039447647,54387624.828331254,925423.1079566148,18478221.262036044,162474.4633484574
2015-06-16,184693657.9565884,-64525.921440688915,111818298.79546809,1116240.6039447647,54528278.94549707,925423.1079566148,18411606.13706392,162474.4633484574
