Date,Close,High,Low,Open,Volume,MA20,MA55,MA120,MA200,EMA20,EMA55,EMA120,EMA200,RSI14,DISPARITY60,MACD,MACD_SIGNAL,MACD_HIST,STOCH_K,STOCH_D,ROC252,ROC5,ROC20,ROC40,ROC60,ROC90,ROC120,EMA20_SLOPE5,EMA200_SLOPE20,DRAWDOWN120,TR,ATR,ATR60,BB_MIDDLE,BB_UPPER,BB_LOWER,VOL60,MDD252
2012-01-18,161.60000610351562,161.63999938964844,159.67999267578125,159.94000244140625,9341200,,,,,158.0278687333437,156.85320417125223,156.37685078739295,156.2004507931393,,,1.1903840410072917,0.698283177757269,0.49210086325002267,,,,1.865864047690069,,,,,,0.9695454617504096,,,1.9600067138671875,,,,,,,
2012-01-19,161.22000122070312,161.4499969482422,160.3300018310547,160.9600067138672,8114200,,,,,158.33188135118743,157.00916120873262,156.45690286067082,156.25039656853798,,,1.2915041302112513,0.8169273682480656,0.47457676196318577,,,,0.9707540987867747,,,,,,0.9696626684542187,,,1.2700042724609375,,,,,,,
2012-01-20,162.07000732421875,162.08999633789062,160.0,160.5,11616700,,,,,158.68789334861899,157.18990571285713,156.54968144684517,156.30830314322137,,,1.4238180302359922,0.9383055006456509,0.4855125295903413,,,,1.0537488402255102,,,,,,0.9778354100175912,,,2.089996337890625,,,,,,,
2012-01-23,163.16000366210938,163.47000122070312,162.32000732421875,162.32000732421875,8832100,,,,,159.11380861657045,157.403123496759,156.65894297106442,156.37647926778743,,,1.5982081950416784,1.0702860395248563,0.5279221555168221,96.52469033376042,,,2.4488316525127285,,,,,,1.1196289864829012,,,1.399993896484375,2.0021438598632812,,,,,,
2012-01-24,162.00999450683594,162.3699951171875,161.52999877929688,161.80999755859375,7502100,,,,,159.3896358442148,157.56765460426178,156.74739010388708,156.4325341457879,71.82787701125537,,1.6248868451662872,1.1812062006531425,0.4436806445131447,82.2383637828426,,,0.9408065463152315,,,,,,1.1022906003226307,,,1.6300048828125,1.993572780064174,,,,,,
2012-01-25,166.4199981689453,166.5500030517578,160.2899932861328,161.07000732421875,28957700,,,,,160.0591941608558,157.88380973157192,156.90726792314427,156.53191189726212,77.63224400114636,,1.9790668563989584,1.3407783318023059,0.6382885245966525,98.849514622102,92.53752291290168,,2.9826682446671304,,,,,,1.2854222763326373,,,6.260009765625,2.295001438685826,,,,,,
2012-01-26,167.27000427246094,168.30999755859375,167.0500030517578,168.0500030517578,19143800,,,,,160.7459379810087,158.2190309651751,157.0785528214801,156.63875858756262,77.34863722271521,,2.3018116044383135,1.5329849863295073,0.7688266181088061,91.41919385216595,90.83569075237018,,3.7526380138625637,,,,,,1.524681327108568,,,1.8899993896484375,2.2314300537109375,,,,,,
2012-01-27,168.97000122070312,169.0,167.41000366210938,167.44000244140625,13030100,,,,,161.52918209907483,158.60299418858682,157.27510568758296,156.76145751923568,81.86241018858229,,2.664055119662976,1.7591990129962012,0.9048561066667746,99.76581744719577,96.67817530715456,,4.257415675116882,,,,,,1.790488669613799,,,1.7299957275390625,2.194286891392299,,,,,,
2012-01-30,168.02999877929688,168.5399932861328,167.74000549316406,168.19000244140625,8438000,,,,,162.14830749719124,158.93967292396934,157.45287251554518,156.873582307893,80.81231008121144,,2.8425185893175637,1.9758629282604736,0.8666556610570901,91.17378766274066,94.11959965403412,,2.984797136480122,,,,,,1.907124785085923,,,1.2299957275390625,2.1821441650390625,,,,,,
2012-01-31,169.30999755859375,169.86000061035156,167.72000122070312,169.77000427246094,11192500,161.63100051879883,,,,162.83037321732482,159.31004166092023,157.64885805344682,156.99732773327312,79.88786318590621,,3.052055186519965,2.191101379912372,0.860953806607593,95.35862642640632,95.43274384544759,,4.505896734321402,,,,,,2.158695799062449,,,2.1399993896484375,2.122858319963728,,161.63100051879883,170.21780071295314,153.04420032464452,,
2012-02-01,169.55999755859375,170.17999267578125,169.0800018310547,169.75,7734200,162.31300048828126,,,,163.4712898212552,159.67611151440857,157.84573639237487,157.12232942307733,78.96885947387287,,3.20138380043619,2.3931578640171356,0.8082259364190545,94.90554469622217,93.81265292845637,,1.8867921068360882,8.748075647659359,,,,,2.1317711102370795,0.7711206184271902,,1.0999908447265625,2.100714547293527,,162.31300048828126,171.15290249449717,153.47309848206535,,
2012-02-02,171.0500030517578,171.22999572753906,169.67999267578125,169.9600067138672,11509600,163.03000030517578,,,,164.19307203368402,160.08232192645676,158.06398873385228,157.26091324027814,79.88786318590621,,3.4007569840082965,2.594677688015368,0.8060792959929284,98.63848215460546,96.30088442574464,,2.259818666077007,9.150657726710243,,,,,2.1444610644423268,0.854917330850169,,1.6699981689453125,2.080714634486607,,163.03000030517578,172.27341355418906,153.7865870561625,,
2012-02-03,167.63999938964844,170.13999938964844,167.50999450683594,169.8800048828125,23355300,163.52300033569335,,,,164.52135082949013,160.35223897871361,158.22226990171671,157.3641877293266,70.80433488042257,,3.246182895709808,2.7249787295542562,0.5212041661555515,68.91778883691067,87.48727189591277,,-0.7871230522851658,6.249208192822819,,,,,1.8524013379700222,0.909223004378612,,3.540008544921875,2.1642859322684154,,163.52300033569335,172.63830689891827,154.40769377246843,,
2012-02-06,167.17999267578125,167.67999267578125,166.61000061035156,166.9600067138672,8807400,164.02200012207032,,,,164.7745548148512,160.59608732503747,158.37033143517235,157.46185743028636,67.25200586390076,,3.0513886112277646,2.7902607058889584,0.26112790533880625,64.93504777783208,77.4971062564494,,-0.5058656845151166,6.34859791430209,,,,,1.6196575580694539,0.9637768893367094,,1.0699920654296875,2.0699996948242188,,164.02200012207032,172.76493797196858,155.27906227217207,,
2012-02-07,169.6999969482422,170.08999633789062,167.14999389648438,167.3800048828125,11614300,164.68199996948243,,,,165.2436445418408,160.92122695443766,158.5575986337355,157.58362996280334,69.48983031058691,,3.0650243290380956,2.8452134305187857,0.2198108985193099,86.3757848496336,73.40954048812544,,0.2303463441451381,8.434502842327273,,,,,1.4820768858000877,1.038367868392709,,2.94000244140625,2.1399993896484375,,164.68199996948243,173.0174946104934,156.34650532847147,,
2012-02-08,168.5,169.9600067138672,167.5,169.25999450683594,10655500,165.175,,,,165.55377363309407,161.19189742035059,158.721935846401,157.6922505601884,66.85182045521977,,2.945052279268623,2.8651812002687533,0.07987107899986956,75.69014455771914,75.6669923950616,,-0.6251460095872297,6.215330716267609,,,,,1.2739141008283106,1.0907547773225001,,2.4600067138671875,2.224999564034598,,165.175,173.1650281199498,157.18497188005023,,
2012-02-09,168.02000427246094,170.3699951171875,167.6699981689453,170.00999450683594,16085200,165.59250030517578,,,,165.78865274160518,161.43575837935452,158.8756229278235,157.79501427871847,64.01316437281999,,2.779204976776356,2.847985955570274,-0.0687809787939182,70.65821993851853,77.57471644862375,,-1.771411122617772,5.229539800382899,,,,,0.971771030384172,1.132898151419548,,2.6999969482421875,2.268571036202567,,165.59250030517578,173.23649324772825,157.9485073626233,,
2012-02-10,167.13999938964844,167.63999938964844,166.3300018310547,166.49000549316406,10326800,165.93050003051758,,,,165.9173524223712,161.6394812725793,159.01222419165532,157.8879992051954,59.467148288034934,,2.5473959602201717,2.7878679565002535,-0.24047199628008187,62.61430141541277,69.65422197055015,,-0.2982581733598333,4.214985846755259,,,,,0.8485230554226897,1.1644124608229056,,1.69000244140625,2.2892859322684154,,165.93050003051758,173.19229989591523,158.66870016511993,,
2012-02-13,167.50999450683594,167.94000244140625,166.74000549316406,167.3300018310547,7088900,166.34300003051757,,,,166.06903262089168,161.84914245951703,159.1526832051294,157.9837404519779,63.586942591126686,,2.3662643359677986,2.7035472323937624,-0.33728289642596376,65.99634012307452,66.42295382566861,,0.19739313644706602,5.1802086428214045,,,,,0.7856054033919424,1.2051788871517255,,1.1999969482421875,2.258571079799107,,166.34300003051757,172.91376920704843,159.7722308539867,,
2012-02-14,167.1199951171875,167.92999267578125,166.4199981689453,167.64999389648438,7862500,166.67399978637695,,,,166.16912428720556,162.03738719729097,159.28437431111385,158.0746484585969,52.15781823997291,,2.1662750569836646,2.596092797311743,-0.4298177403280783,16.12233204411975,48.24432452753569,,-1.520331100442851,4.124607549649539,,,,,0.5600697974985858,1.2350379015121815,,1.5099945068359375,1.9192842755998885,,166.67399978637695,172.64503762623676,160.70296194651715,,
2012-02-15,168.11000061035156,168.75,167.19000244140625,168.6300048828125,11638500,166.99949951171874,,,,166.35396965131469,162.2542662477574,159.43025243176243,158.17450270886314,52.56722348135091,,2.063876201884,2.4896494782261946,-0.42577327634219486,36.32655094884874,39.481741038681,,-0.23145364370826815,4.028461795147376,,,,,0.48334507916083513,1.2637939939994958,,1.6300048828125,1.9007132393973214,,166.99949951171874,172.49688312390364,161.50211589953383,,
2012-02-16,168.0,168.13999938964844,166.1699981689453,166.3300018310547,10734000,167.3384994506836,,,,166.51073444642756,162.4594710246232,159.5719011518986,158.27226885106353,46.71631706833284,,1.9513542444772156,2.3819904314763987,-0.43063618699918305,36.16606154180187,29.538314844923452,,-0.011905887365948331,4.205432780027918,,,,,0.43554350245418316,1.2939949766070935,,1.970001220703125,1.9178564889090401,,167.3384994506836,172.12556113184812,162.55143776951908,,
2012-02-17,167.35000610351562,168.3300018310547,166.8699951171875,168.2899932861328,7286900,167.60249938964844,,,,166.59066508043594,162.63413299172652,159.70046487010717,158.36259459486905,47.65196077398252,,1.7891069955702505,2.263413744295169,-0.4743067487249184,23.32032616431251,31.93764621832104,,0.12564719075869313,3.257850645205629,,,,,0.4058120794687481,1.3142561273698838,,1.4600067138671875,1.9342858450753349,,167.60249938964844,171.69871103026722,163.50628774902967,,
2012-02-21,171.02000427246094,171.07000732421875,169.58999633789062,169.64999389648438,13611200,167.99549942016603,,,,167.01250690824784,162.93362839460988,159.88756469493947,158.48853896977047,55.0681851278002,,1.9343649081023955,2.1976039770566143,-0.2632390689542188,95.84996924116136,51.77878564909191,,2.0954031883045454,4.817357461347549,,,,,0.5681217457983001,1.3506249225410993,,3.720001220703125,2.047143118722098,,167.99549942016603,171.79451875145406,164.196480088878,,
2012-02-22,172.94000244140625,173.1699981689453,170.19000244140625,170.39999389648438,16676500,168.54199981689453,,,,167.5770302923582,163.2909988962812,160.10330746760835,158.63233462620465,59.11543507281254,,2.1792891674881503,2.1939410151429217,-0.014651847654771455,96.71434674944196,71.96154738497194,,3.4825320094927337,6.746502256136511,,,,,0.847272928224152,1.4062295240749867,,2.9799957275390625,2.181429181780134,,168.54199981689453,171.8252328132498,165.25876682053925,,
2012-02-23,173.02000427246094,173.77000427246094,172.27999877929688,172.69000244140625,11654200,168.87200012207032,,,,168.0954087666537,163.6384633740019,160.31680658834972,158.7754955182072,55.750147866798734,,2.3527281017635175,2.225698432467041,0.12702966929647674,90.13158687263339,94.23196762107891,,2.9207088479464627,3.965873198012826,,,,,1.0468275082278655,1.4333074922241007,,1.4900054931640625,2.168572562081473,,168.87200012207032,172.55909907286568,165.18490117127496,,
2012-02-24,172.22999572753906,173.0399932861328,172.0,172.6300048828125,9293700,169.11999969482423,,,,168.4891789534047,163.94530381519965,160.5137188055264,158.90937114218067,65.8166548886982,,2.3987809657545824,2.2603149391245494,0.13846602663003305,79.73674594538161,88.86089318915232,,2.517854599725622,2.965260553828264,,,,,1.1881783559207548,1.4495853868432995,,1.0399932861328125,1.9900000435965401,,169.11999969482423,173.01478667552715,165.2252127141213,,
2012-02-27,171.6999969482422,172.9199981689453,171.5800018310547,172.13999938964844,7340900,169.25649948120116,,,,168.79497114338923,164.22225714137974,160.69861596491015,159.03664105069873,65.50069857616049,,2.3652466293278565,2.281301277165211,0.08394535216264565,72.76308339724619,80.8771387384204,,2.5993371294147583,1.615668880757859,,,,,1.3231870236480425,1.4513666608285236,,1.339996337890625,2.0092860630580356,,169.25649948120116,173.31698244886547,165.19601651353685,,
2012-02-28,173.49000549316406,174.0,172.60000610351562,172.83999633789062,12413000,169.52949981689454,,,,169.2421172719392,164.55324815394346,160.910043890997,159.18045562226555,63.68233528777953,,2.454811615718569,2.3160033448758823,0.13880827084268654,93.48666171681799,81.99549701981528,,1.4442762010273613,3.2494237657162417,,,,,1.3349960460842913,1.4705301430835593,,2.3000030517578125,1.9635718209402901,,169.52949981689454,173.96009713165844,165.09890250213064,,
2012-02-29,164.2899932861328,173.58999633789062,164.0,173.19000244140625,44149000,169.27849960327148,,,,168.77048641614812,164.5438461943788,160.965910823148,159.23129679305032,40.36612677841536,,1.763104444771841,2.205423564855074,-0.44231912008323304,2.899932861328125,56.38322599179744,,-5.001739928969961,-2.9649780549572347,,,,,0.7121835980192559,1.4229344486503148,,9.589996337890625,2.4728567940848216,,169.27849960327148,174.2919056308253,164.26509357571766,,
2012-03-01,166.61000061035156,167.72000122070312,165.75,166.10000610351562,19200700,169.13099975585936,,,,168.5647258632151,164.61763742352068,161.05920156343237,159.30471673153093,47.02405719622556,,1.3861480780729494,2.041568467498649,-0.6554203894256996,26.10000610351563,40.828866893887245,,-3.704776039662616,-1.7397953472031547,6.8560816873684205,,,,0.27919685612169953,1.3889733664635084,,3.4300079345703125,2.525000435965402,,169.13099975585936,174.2812508823461,163.98074862937264,,
2012-03-02,166.33999633789062,166.8300018310547,165.6300048828125,166.22999572753906,9298100,168.895499420166,,,,168.35284686080325,164.67915024189105,161.146487427473,159.37471951368377,48.26689356480645,,1.053476531681497,1.8439500803352185,-0.7904735486537215,23.39996337890625,17.466634114583332,,-3.4198452858154704,-2.753584700283218,6.145101915289031,,,,-0.08091445008414633,1.3441396402016137,,1.1999969482421875,2.4900000435965404,,168.895499420166,174.10666314372256,163.68433569660945,,
2012-03-05,165.64999389648438,165.91000366210938,164.5500030517578,165.77000427246094,12071400,168.7959991455078,,,,168.09543229277287,164.71382322955512,161.22092555092775,159.43716005480616,46.025646459673496,,0.7257880708731079,1.6203176784427964,-0.8945296075696885,16.49993896484375,21.999969482421875,,-3.5235894928883127,-1.1870708067342917,4.987954859979471,,,,-0.4144310970153886,1.3173088206353212,,1.7899932861328125,2.5321426391601562,,168.7959991455078,174.18118544663167,163.41081284438394,,
2012-03-06,162.6999969482422,162.80999755859375,161.77999877929688,162.14999389648438,15533200,168.57199935913087,,,,167.58158130757948,164.6419008623654,161.2453730120404,159.46962609354682,41.48691866360002,,0.22545361629596528,1.3413448660134302,-1.115891249717465,7.528625835050259,15.809509392933421,,-6.219383366926589,-2.6797439429413594,3.4987278032905245,,,,-0.9811600038609591,1.2750825476254501,,3.8699951171875,2.700714111328125,,168.57199935913087,174.5772137145239,162.56678500373783,,
2012-03-07,163.6300048828125,164.02000427246094,162.50999450683594,162.75999450683594,9553300,168.26849975585938,,,,167.20524069569692,164.60576172023852,161.2847884148631,159.5110228974201,41.351372847055906,,-0.09492691733916558,1.0540905093429112,-1.1490174266820767,15.13916463757258,13.055909812488864,,-0.40172160830931336,-3.576895801171409,4.5559136631389885,,,,-0.927440427345616,1.2230921035844444,,1.510009765625,2.692143031529018,,168.26849975585938,174.63628112718473,161.90071838453403,,
2012-03-08,165.27999877929688,165.5500030517578,164.0500030517578,164.74000549316406,8858200,168.1074996948242,,,,167.02188432270646,164.6298416152049,161.35082494981245,159.56842564251343,45.04373550722623,,-0.21323207397378496,0.800625992679572,-1.013858066653357,28.641568333645502,17.103119602089446,,-0.7982725083622966,-1.91097995293954,4.18557703933129,,,,-0.9152813749186306,1.1897699954563912,,1.9199981689453125,2.6885713849748885,,168.1074996948242,174.6119947138181,161.60300467583033,,
2012-03-09,166.3800048828125,166.57000732421875,163.25,163.63999938964844,13698200,168.0254997253418,,,,166.96075294747845,164.6923474461909,161.4339518908538,159.6362025503771,48.26102608488228,,-0.2157415294728935,0.5973524882490789,-0.8130940177219724,37.64325404257976,27.14132900459928,,0.02405226993067444,-0.9760738887906517,4.202421739096773,,,,-0.8268906283929955,1.1668228429616123,,3.32000732421875,2.8214285714285716,,168.0254997253418,174.5758274210295,161.47517202965412,,
2012-03-12,165.07000732421875,165.5800018310547,164.39999389648438,165.3300018310547,6523800,167.9220001220703,,,,166.78068193573944,164.7058352989776,161.4940519806615,159.69027025956956,38.34706900869444,,-0.31975026390301764,0.41393193781865967,-0.7336822017216773,26.923144159330707,31.06932217851866,,-0.35012773536717834,-1.2384779663687673,2.9243062093888605,,,,-0.7821452011518848,1.1414870436301294,,1.980010986328125,2.6971435546875,,167.9220001220703,174.5954959708153,161.2485042733253,,
2012-03-13,162.3000030517578,165.41000366210938,161.42999267578125,163.94000244140625,20047000,167.6615005493164,,,,166.35395061345548,164.61991271871975,161.5073734859689,159.7162377500391,29.833246859315736,,-0.6185637127394727,0.2074328077070332,-0.825996520446506,6.921319562800138,23.829239254903538,,-0.24584751320654297,-3.1102570747595037,1.9088337622612306,,,,-0.732557053433458,1.0966301298505066,,3.980010986328125,2.768573216029576,,167.6615005493164,174.79369220168124,160.52930889695156,,
2012-03-14,159.57000732421875,160.5800018310547,158.8000030517578,159.61000061035156,28822100,167.28400115966798,,,,165.70786077638533,164.43955895463043,161.47535090478297,159.71478272092648,26.834350146359057,,-1.063405091514852,-0.04673477213734384,-1.0166703193775082,5.065818599062187,12.970094107064343,,-2.4812060364487687,-4.517704651483845,-0.5794346889602786,,,,-0.8955340831910408,1.0375694510933453,,3.5,2.912144252232143,,167.28400115966798,175.28337834705442,159.28462397228154,,
2012-03-15,161.0800018310547,161.97999572753906,159.27999877929688,159.72999572753906,12689300,166.93250122070313,,,,165.26711230540144,164.3195747716456,161.46881620934946,159.728366990679,31.260533682652394,,-1.2793535604771478,-0.29325852980530465,-0.9860950306718431,14.999994980660485,8.995711047507603,,-2.5411404763201695,-4.181784994214077,-0.32178480991382763,,,,-1.0506240091954555,0.9823734263137984,,2.6999969482421875,3.0307159423828125,,166.93250122070313,175.38408414959792,158.48091829180834,,
2012-03-16,161.3000030517578,161.5399932861328,159.9199981689453,160.0800018310547,12549200,166.597501373291,,,,164.889292376483,164.21173292450675,161.466025909224,159.744005160441,32.336986662050336,,-1.4164144737051458,-0.5178897185852729,-0.898524755119873,16.44737172324968,12.17106176765745,,-3.0532526036603502,-3.988093421572736,0.04962277040623242,,,,-1.240687128218132,0.9298762948564132,,1.6199951171875,3.050715855189732,,166.597501373291,175.39498834153468,157.80001440504734,,
2012-03-19,161.58999633789062,162.3000030517578,160.72000122070312,160.85000610351562,9920800,166.30950088500975,,,,164.5750737061409,164.11809947498475,161.4680750072185,159.7623732318584,28.704363606773498,,-1.4845235370417527,-0.711216482276569,-0.7733070547651837,18.864060531715907,16.77047574520869,,-2.1082030847026867,-3.441893968060028,-0.29617508770013456,,,,-1.3224602537890817,0.8839073649748785,,1.5800018310546875,2.9992871965680803,,166.30950088500975,175.37626956871955,157.24273220129996,,
2012-03-20,160.1300048828125,161.0800018310547,159.77000427246094,160.1999969482422,11643700,165.76500091552734,,,,164.15173381820486,163.97566752526433,161.44595814565807,159.76603125823607,39.70299744604091,,-1.637434246476488,-0.8964600351165528,-0.7409742113599351,14.910337489586558,16.740589914850716,,-1.337029037672477,-6.36767577920242,-1.8570720221186998,,,,-1.3238139443816133,0.8060471102640854,,1.8199920654296875,2.444286891392299,,165.76500091552734,174.94790978353555,156.58209204751913,,
2012-03-21,160.2100067138672,161.47999572753906,160.14999389648438,160.6300048828125,6672700,165.12850112915038,164.83690962357954,,,163.77633123683935,163.841179639143,161.42552919637228,159.77044892446128,32.18263657727188,,-1.7321939525708672,-1.0636068186074157,-0.6685871339634515,17.55920145025026,17.111199823850907,,0.40107749594073816,-7.360931853723152,-1.1110350311707484,,,,-1.1656233630053858,0.7174541690623482,,1.3499908447265625,2.2957142421177457,,165.12850112915038,173.97600802382965,156.2809942344711,,
2012-03-22,159.57000732421875,159.7100067138672,158.1300048828125,158.1999969482422,11107700,164.45600128173828,164.9032734264027,,,163.37572895944692,163.68863777075285,161.3948594133615,159.76845448067778,31.53302244117495,,-1.8377498678866004,-1.2184354284632528,-0.6193144394233476,17.061635365668458,16.510391435168426,,-0.9374189779434383,-7.773665828294618,-4.11608635986922,,,,-1.1444402455942915,0.6253855226398652,,2.0800018310546875,2.3585717337472096,,164.45600128173828,172.80872800094528,156.10327456253128,,
2012-03-23,161.52999877929688,161.8800048828125,160.52000427246094,160.8800048828125,10689000,163.92100143432617,164.99090964577414,,,163.19994513276598,163.611543521058,161.39709312188936,159.78598228464412,39.489795282848476,,-1.7431547581945495,-1.3233792944095122,-0.4197754637850373,40.2842762201604,24.96837101202637,,0.14258879304873684,-6.212621037957378,-3.431580885126506,,,,-1.0245342310402084,0.551642194643831,,2.30999755859375,2.395714896065848,,163.92100143432617,171.5132441732728,156.32875869537955,,
2012-03-26,164.39999389648438,164.5399932861328,162.9499969482422,163.1699981689453,13226700,163.55600128173828,165.11127319335938,,,163.31423549121533,163.6397024630375,161.44672784543638,159.83189284794602,54.354506234458796,,-1.4202312895924365,-1.342749693446097,-0.07748159614633954,74.28894786702439,43.878286484284416,,1.7389675241516356,-4.251603483696242,-2.7046264373576934,,,,-0.7661173630563733,0.5000431296796393,,3.0099945068359375,2.3342862810407365,,163.55600128173828,170.21858134037308,156.89342122310347,,
2012-03-27,163.24000549316406,164.88999938964844,163.1300048828125,164.52000427246094,10908700,163.0435012817383,165.22109153053978,,,163.3071659675914,163.62542757125632,161.4763687982914,159.86580441655516,49.01265748458859,,-1.2435782875098482,-1.3229154122588471,0.0793371247489989,60.54501341471352,58.3727458339661,,1.9421723071997299,-5.90812131849513,-2.85067745100942,,,,-0.5145043740742983,0.43054833057893926,,1.7599945068359375,2.352142333984375,,163.0435012817383,167.79001602737134,158.29698653610524,,
2012-03-28,161.50999450683594,162.97999572753906,160.66000366210938,162.7100067138672,11008200,162.90450134277344,165.31218233975497,,,163.13600678085277,163.54987639038418,161.47692459512686,159.88216451695595,40.49417618194228,98.11993626815037,-1.2290096803715187,-1.3041342658813815,0.07512458550986278,40.04725884250186,58.293740041413265,,0.8114273381752746,-1.6921290966608882,-4.606935895240582,,,,-0.3909749663769224,0.40875615347877314,,2.5800018310546875,2.399285452706473,,162.90450134277344,167.6601327225376,158.14886996300928,,
2012-03-29,161.27999877929688,161.4600067138672,159.80999755859375,161.13999938964844,11026900,162.63800125122071,165.36018232865766,,,162.95924411403792,163.46880933284535,161.4736696229644,159.89607331558622,36.550589106361066,97.92706370066652,-1.2219369586808284,-1.2876948044412708,0.06575784576044241,42.28181458822758,47.62469561514766,,1.0716246014852437,-3.1990887771016108,-4.883226526607853,3.437660770457285,,,-0.2549245521728527,0.3712109698872812,,1.6999969482421875,2.2835704258510043,,162.63800125122071,167.10811203347458,158.16789046896685,0.18663688122647928,
2012-03-30,162.1199951171875,162.3300018310547,161.22000122070312,161.6699981689453,7534000,162.42700119018554,165.40472772771662,,,162.8793156381474,163.42063739657186,161.48435268898461,159.91820189072655,42.02266459144482,98.38323553554136,-1.1354621901321025,-1.2572482815794372,0.12178609144733477,54.80756735456988,45.712213595099776,,0.36525496338097874,-2.536973255747177,-5.220700248609866,3.45222906741256,,,-0.19646421716486007,0.34100915044816826,,1.1100006103515625,2.2214268275669644,,162.42700119018554,166.54594642166705,158.30805595870402,0.18665147183972194,
2012-04-02,162.94000244140625,163.55999755859375,161.80999755859375,161.9600067138672,7541700,162.29150161743163,165.45127313787287,,,162.88509533369586,163.40347186245882,161.50841301547092,159.9482695578975,51.93470625842395,98.82928207922149,-0.9893578733527306,-1.203670199934096,0.21431232658136534,71.15386785787645,56.081083266891305,,-0.888072694210329,-1.6359743766556467,-2.8036250091590054,3.2703788198954253,,,-0.2627695964339538,0.3205711284092416,,1.75,2.062140328543527,,162.29150161743163,166.13297631395952,158.45002692090375,0.18643576432806366,
2012-04-03,159.88999938964844,163.22999572753906,159.1699981689453,163.22999572753906,16822300,162.15100173950196,165.46272777210584,,,162.59984810092945,163.27799070271558,161.4816623770276,159.94768975522837,50.94896984890514,96.952975166083,-1.1069190324452904,-1.1843199664363349,0.07740093399104442,26.035442855111363,50.665626022519234,,-2.0521967598536417,-1.7271036332518586,-4.360565621192835,1.7111975150304382,,,-0.43312114472816576,0.299783522036412,,4.05999755859375,2.102140154157366,,162.15100173950196,166.13256312220474,158.16944035679919,0.19041737281057594,
